order_id,order_date,store_id,sales_channel,sku_code,quantity,price
1537,2025-10-12 00:44:16.412583,3,FACEBOOK,SKU031,2,547449
1538,2025-11-19 00:44:16.412583,4,ECOMMERCE,SKU051,1,531236
1539,2025-11-23 00:44:16.412583,3,FACEBOOK,SKU084,1,471836
1540,2025-12-22 00:44:16.412583,1,POS,SKU018,3,529365
1541,2025-11-01 00:44:16.412583,4,ECOMMERCE,SKU059,3,439629
1542,2025-12-09 00:44:16.412583,3,FACEBOOK,SKU042,1,329981
1543,2025-11-18 00:44:16.412583,2,WEB,SKU097,3,223247
1544,2025-11-15 00:44:16.412583,4,ECOMMERCE,SKU059,2,439629
1545,2025-12-09 00:44:16.412583,4,ECOMMERCE,SKU011,2,287498
1546,2025-11-14 00:44:16.412583,2,WEB,SKU039,3,202747
1547,2025-12-04 00:44:16.412583,2,WEB,SKU072,2,479303
1548,2025-11-19 00:44:16.412583,4,ECOMMERCE,SKU055,2,549457
1549,2025-10-24 00:44:16.412583,3,FACEBOOK,SKU065,1,324243
1550,2025-11-10 00:44:16.412583,3,FACEBOOK,SKU056,3,341699
1551,2025-10-29 00:44:16.412583,4,ECOMMERCE,SKU090,1,211534
1552,2025-11-05 00:44:16.412583,2,WEB,SKU071,1,456508
1553,2025-11-30 00:44:16.412583,1,POS,SKU021,3,521879
1554,2025-11-15 00:44:16.412583,3,FACEBOOK,SKU067,3,582318
1555,2025-10-30 00:44:16.412583,4,ECOMMERCE,SKU061,1,374073
1556,2025-10-13 00:44:16.412583,3,FACEBOOK,SKU022,1,394027
1557,2025-12-24 00:44:16.412583,1,POS,SKU088,1,423165
1558,2025-11-04 00:44:16.412583,2,WEB,SKU078,3,481601
1559,2025-10-08 00:44:16.412583,4,ECOMMERCE,SKU099,1,282798
1560,2025-12-13 00:44:16.412583,1,POS,SKU022,2,394027
1561,2025-11-15 00:44:16.412583,4,ECOMMERCE,SKU068,1,354555
1562,2025-10-23 00:44:16.412583,3,FACEBOOK,SKU053,1,241606
1563,2025-12-15 00:44:16.412583,3,FACEBOOK,SKU081,2,541097
1564,2025-12-29 00:44:16.412583,1,POS,SKU024,2,452709
1565,2025-12-15 00:44:16.412583,2,WEB,SKU080,1,440181
1566,2025-12-30 00:44:16.412583,1,POS,SKU066,3,451995
1567,2025-11-15 00:44:16.412583,2,WEB,SKU058,3,439931
1568,2025-12-12 00:44:16.412583,3,FACEBOOK,SKU035,1,546622
1569,2025-12-12 00:44:16.412583,3,FACEBOOK,SKU012,1,574871
1570,2025-12-03 00:44:16.412583,4,ECOMMERCE,SKU046,3,519030
1571,2025-11-09 00:44:16.412583,1,POS,SKU088,1,423165
1572,2025-12-02 00:44:16.412583,2,WEB,SKU054,1,456840
1573,2025-10-12 00:44:16.412583,4,ECOMMERCE,SKU053,1,241606
1574,2025-10-30 00:44:16.412583,2,WEB,SKU045,3,267435
1575,2025-10-29 00:44:16.412583,2,WEB,SKU019,1,264820
1576,2025-12-07 00:44:16.412583,2,WEB,SKU001,2,321958
1577,2025-10-01 00:44:16.412583,1,POS,SKU052,2,203890
1578,2025-12-18 00:44:16.412583,4,ECOMMERCE,SKU003,1,331932
1579,2025-10-17 00:44:16.412583,1,POS,SKU087,2,237065
1580,2025-10-23 00:44:16.412583,3,FACEBOOK,SKU072,2,479303
1581,2025-10-08 00:44:16.412583,2,WEB,SKU038,1,330523
1582,2025-10-19 00:44:16.412583,1,POS,SKU056,3,341699
1583,2025-12-30 00:44:16.412583,2,WEB,SKU055,1,549457
1584,2025-10-15 00:44:16.412583,2,WEB,SKU064,3,452801
1585,2025-11-16 00:44:16.412583,1,POS,SKU032,1,458795
1586,2025-11-17 00:44:16.412583,3,FACEBOOK,SKU035,3,546622
1587,2025-12-24 00:44:16.412583,3,FACEBOOK,SKU013,2,588468
1588,2025-12-15 00:44:16.412583,2,WEB,SKU091,1,240397
1589,2025-11-13 00:44:16.412583,4,ECOMMERCE,SKU091,2,240397
1590,2025-11-11 00:44:16.412583,2,WEB,SKU057,1,470936
1591,2025-10-21 00:44:16.412583,1,POS,SKU022,3,394027
1592,2025-11-25 00:44:16.412583,4,ECOMMERCE,SKU074,3,306530
1593,2025-12-02 00:44:16.412583,2,WEB,SKU008,3,407892
1594,2025-11-10 00:44:16.412583,2,WEB,SKU044,1,581490
1595,2025-12-30 00:44:16.412583,3,FACEBOOK,SKU036,3,584681
1596,2025-12-28 00:44:16.412583,4,ECOMMERCE,SKU034,3,356730
1597,2025-11-15 00:44:16.412583,2,WEB,SKU030,1,384779
1598,2025-12-25 00:44:16.412583,2,WEB,SKU040,3,323855
1599,2025-10-23 00:44:16.412583,4,ECOMMERCE,SKU052,2,203890
1600,2025-11-09 00:44:16.412583,2,WEB,SKU080,3,440181
1601,2025-12-28 00:44:16.412583,3,FACEBOOK,SKU078,2,481601
1602,2025-10-17 00:44:16.412583,4,ECOMMERCE,SKU038,1,330523
1603,2025-10-01 00:44:16.412583,2,WEB,SKU099,3,282798
1604,2025-12-13 00:44:16.412583,3,FACEBOOK,SKU025,2,399041
1605,2025-12-12 00:44:16.412583,3,FACEBOOK,SKU063,1,268148
1606,2025-10-24 00:44:16.412583,1,POS,SKU033,3,592752
1607,2025-11-10 00:44:16.412583,1,POS,SKU023,3,527069
1608,2025-10-29 00:44:16.412583,2,WEB,SKU093,3,553531
1609,2025-12-12 00:44:16.412583,3,FACEBOOK,SKU092,1,457750
1610,2025-12-03 00:44:16.412583,1,POS,SKU098,1,224300
1611,2025-11-12 00:44:16.412583,3,FACEBOOK,SKU096,3,420884
1612,2025-10-10 00:44:16.412583,3,FACEBOOK,SKU021,1,521879
1613,2025-11-14 00:44:16.412583,1,POS,SKU036,2,584681
1614,2025-10-22 00:44:16.412583,4,ECOMMERCE,SKU069,3,586502
1615,2025-10-12 00:44:16.412583,1,POS,SKU064,3,452801
1616,2025-12-25 00:44:16.412583,2,WEB,SKU067,3,582318
1617,2025-11-12 00:44:16.412583,2,WEB,SKU013,2,588468
1618,2025-10-02 00:44:16.412583,4,ECOMMERCE,SKU022,2,394027
1619,2025-10-27 00:44:16.412583,2,WEB,SKU029,1,414176
1620,2025-12-28 00:44:16.412583,1,POS,SKU062,1,407624
1621,2025-11-14 00:44:16.412583,3,FACEBOOK,SKU056,2,341699
1622,2025-10-14 00:44:16.412583,3,FACEBOOK,SKU098,3,224300
1623,2025-10-01 00:44:16.412583,3,FACEBOOK,SKU035,1,546622
1624,2025-11-19 00:44:16.412583,2,WEB,SKU087,2,237065
1625,2025-11-23 00:44:16.412583,4,ECOMMERCE,SKU096,1,420884
1626,2025-11-22 00:44:16.412583,1,POS,SKU097,2,223247
1627,2025-11-18 00:44:16.412583,3,FACEBOOK,SKU005,2,459178
1628,2025-12-09 00:44:16.412583,4,ECOMMERCE,SKU044,2,581490
1629,2025-10-13 00:44:16.412583,4,ECOMMERCE,SKU022,2,394027
1630,2025-12-13 00:44:16.412583,4,ECOMMERCE,SKU056,3,341699
1631,2025-12-27 00:44:16.412583,4,ECOMMERCE,SKU029,1,414176
1632,2025-10-21 00:44:16.412583,4,ECOMMERCE,SKU084,2,471836
1633,2025-10-10 00:44:16.412583,4,ECOMMERCE,SKU059,1,439629
1634,2025-11-07 00:44:16.412583,3,FACEBOOK,SKU043,1,284654
1635,2025-11-10 00:44:16.412583,3,FACEBOOK,SKU014,2,375203
1636,2025-10-14 00:44:16.412583,4,ECOMMERCE,SKU060,1,405041
1637,2025-11-13 00:44:16.412583,1,POS,SKU055,1,549457
1638,2025-11-18 00:44:16.412583,3,FACEBOOK,SKU045,1,267435
1639,2025-10-10 00:44:16.412583,2,WEB,SKU019,3,264820
1640,2025-10-12 00:44:16.412583,2,WEB,SKU065,2,324243
1641,2025-12-16 00:44:16.412583,3,FACEBOOK,SKU048,3,231551
1642,2025-12-01 00:44:16.412583,3,FACEBOOK,SKU097,3,223247
1643,2025-10-04 00:44:16.412583,2,WEB,SKU038,2,330523
1644,2025-12-23 00:44:16.412583,3,FACEBOOK,SKU051,1,531236
1645,2025-12-17 00:44:16.412583,4,ECOMMERCE,SKU017,2,241090
1646,2025-10-21 00:44:16.412583,2,WEB,SKU004,1,565838
1647,2025-10-13 00:44:16.412583,2,WEB,SKU059,2,439629
1648,2025-10-27 00:44:16.412583,3,FACEBOOK,SKU021,1,521879
1649,2025-11-22 00:44:16.412583,3,FACEBOOK,SKU075,3,280077
1650,2025-12-10 00:44:16.412583,1,POS,SKU088,3,423165
1651,2025-12-09 00:44:16.412583,1,POS,SKU025,2,399041
1652,2025-12-24 00:44:16.412583,2,WEB,SKU091,2,240397
1653,2025-11-08 00:44:16.412583,1,POS,SKU029,1,414176
1654,2025-10-13 00:44:16.412583,3,FACEBOOK,SKU034,1,356730
1655,2025-11-20 00:44:16.412583,3,FACEBOOK,SKU027,3,303355
1656,2025-12-10 00:44:16.412583,3,FACEBOOK,SKU068,2,354555
1657,2025-10-20 00:44:16.412583,3,FACEBOOK,SKU076,1,498064
1658,2025-11-16 00:44:16.412583,4,ECOMMERCE,SKU054,1,456840
1659,2025-11-24 00:44:16.412583,4,ECOMMERCE,SKU070,1,248555
1660,2025-11-07 00:44:16.412583,3,FACEBOOK,SKU039,3,202747
1661,2025-12-20 00:44:16.412583,2,WEB,SKU097,3,223247
1662,2025-12-01 00:44:16.412583,2,WEB,SKU005,1,459178
1663,2025-10-13 00:44:16.412583,1,POS,SKU025,1,399041
1664,2025-10-27 00:44:16.412583,2,WEB,SKU056,1,341699
1665,2025-12-21 00:44:16.412583,2,WEB,SKU077,2,400551
1666,2025-10-11 00:44:16.412583,1,POS,SKU075,2,280077
1667,2025-10-15 00:44:16.412583,1,POS,SKU007,2,310268
1668,2025-11-20 00:44:16.412583,3,FACEBOOK,SKU047,2,528947
1669,2025-12-02 00:44:16.412583,3,FACEBOOK,SKU029,3,414176
1670,2025-11-03 00:44:16.412583,3,FACEBOOK,SKU082,1,515139
1671,2025-12-22 00:44:16.412583,3,FACEBOOK,SKU064,3,452801
1672,2025-11-19 00:44:16.412583,3,FACEBOOK,SKU075,1,280077
1673,2025-11-17 00:44:16.412583,1,POS,SKU067,2,582318
1674,2025-11-17 00:44:16.412583,1,POS,SKU053,1,241606
1675,2025-11-27 00:44:16.412583,3,FACEBOOK,SKU006,1,319879
1676,2025-11-03 00:44:16.412583,4,ECOMMERCE,SKU080,2,440181
1677,2025-11-29 00:44:16.412583,2,WEB,SKU017,2,241090
1678,2025-10-29 00:44:16.412583,2,WEB,SKU040,2,323855
1679,2025-12-12 00:44:16.412583,3,FACEBOOK,SKU021,1,521879
1680,2025-10-20 00:44:16.412583,2,WEB,SKU074,3,306530
1681,2025-12-25 00:44:16.412583,2,WEB,SKU079,1,408261
1682,2025-10-11 00:44:16.412583,4,ECOMMERCE,SKU048,3,231551
1683,2025-11-14 00:44:16.412583,4,ECOMMERCE,SKU050,3,473538
1684,2025-11-22 00:44:16.412583,4,ECOMMERCE,SKU094,3,463160
1685,2025-10-30 00:44:16.412583,2,WEB,SKU086,3,396769
1686,2025-10-08 00:44:16.412583,1,POS,SKU048,2,231551
1687,2025-12-06 00:44:16.412583,2,WEB,SKU077,2,400551
1688,2025-12-08 00:44:16.412583,4,ECOMMERCE,SKU061,3,374073
1689,2025-11-30 00:44:16.412583,3,FACEBOOK,SKU055,3,549457
1690,2025-10-31 00:44:16.412583,3,FACEBOOK,SKU034,2,356730
1691,2025-11-08 00:44:16.412583,4,ECOMMERCE,SKU077,1,400551
1692,2025-11-20 00:44:16.412583,3,FACEBOOK,SKU057,3,470936
1693,2025-10-05 00:44:16.412583,1,POS,SKU057,3,470936
1694,2025-12-13 00:44:16.412583,4,ECOMMERCE,SKU030,3,384779
1695,2025-12-13 00:44:16.412583,1,POS,SKU031,3,547449
1696,2025-12-19 00:44:16.412583,2,WEB,SKU075,1,280077
1697,2025-10-16 00:44:16.412583,3,FACEBOOK,SKU021,2,521879
1698,2025-10-23 00:44:16.412583,4,ECOMMERCE,SKU063,1,268148
1699,2025-10-28 00:44:16.412583,3,FACEBOOK,SKU083,1,371829
1700,2025-10-17 00:44:16.412583,4,ECOMMERCE,SKU035,1,546622
1701,2025-11-24 00:44:16.412583,2,WEB,SKU045,1,267435
1702,2025-12-27 00:44:16.412583,3,FACEBOOK,SKU071,2,456508
1703,2025-10-26 00:44:16.412583,3,FACEBOOK,SKU005,3,459178
1704,2025-10-19 00:44:16.412583,1,POS,SKU086,3,396769
1705,2025-11-03 00:44:16.412583,3,FACEBOOK,SKU026,2,467455
1706,2025-10-09 00:44:16.412583,1,POS,SKU021,1,521879
1707,2025-11-19 00:44:16.412583,1,POS,SKU066,3,451995
1708,2025-11-20 00:44:16.412583,4,ECOMMERCE,SKU094,3,463160
1709,2025-11-11 00:44:16.412583,2,WEB,SKU071,2,456508
1710,2025-12-06 00:44:16.412583,3,FACEBOOK,SKU088,2,423165
1711,2025-10-02 00:44:16.412583,4,ECOMMERCE,SKU079,3,408261
1712,2025-12-19 00:44:16.412583,3,FACEBOOK,SKU068,3,354555
1713,2025-12-06 00:44:16.412583,3,FACEBOOK,SKU071,2,456508
1714,2025-10-15 00:44:16.412583,3,FACEBOOK,SKU043,2,284654
1715,2025-10-20 00:44:16.412583,1,POS,SKU011,1,287498
1716,2025-12-12 00:44:16.412583,1,POS,SKU019,3,264820
1717,2025-12-14 00:44:16.412583,2,WEB,SKU061,1,374073
1718,2025-10-14 00:44:16.412583,3,FACEBOOK,SKU039,3,202747
1719,2025-10-13 00:44:16.412583,1,POS,SKU017,2,241090
1720,2025-12-08 00:44:16.412583,2,WEB,SKU049,2,578360
1721,2025-11-22 00:44:16.412583,3,FACEBOOK,SKU072,2,479303
1722,2025-11-19 00:44:16.412583,3,FACEBOOK,SKU097,3,223247
1723,2025-12-02 00:44:16.412583,2,WEB,SKU059,3,439629
1724,2025-12-17 00:44:16.412583,2,WEB,SKU036,2,584681
1725,2025-10-05 00:44:16.412583,4,ECOMMERCE,SKU100,1,209268
1726,2025-11-05 00:44:16.412583,2,WEB,SKU049,2,578360
1727,2025-10-19 00:44:16.412583,3,FACEBOOK,SKU029,3,414176
1728,2025-12-17 00:44:16.412583,4,ECOMMERCE,SKU007,3,310268
1729,2025-12-28 00:44:16.412583,3,FACEBOOK,SKU003,2,331932
1730,2025-10-05 00:44:16.412583,4,ECOMMERCE,SKU014,2,375203
1731,2025-11-12 00:44:16.412583,4,ECOMMERCE,SKU003,3,331932
1732,2025-10-31 00:44:16.412583,4,ECOMMERCE,SKU041,1,265725
1733,2025-11-30 00:44:16.412583,2,WEB,SKU062,2,407624
1734,2025-11-17 00:44:16.412583,1,POS,SKU020,1,462913
1735,2025-11-13 00:44:16.412583,4,ECOMMERCE,SKU040,2,323855
1736,2025-11-09 00:44:16.412583,1,POS,SKU049,2,578360
1737,2025-12-02 00:44:16.412583,2,WEB,SKU030,3,384779
1738,2025-12-27 00:44:16.412583,2,WEB,SKU035,1,546622
1739,2025-10-30 00:44:16.412583,3,FACEBOOK,SKU031,1,547449
1740,2025-11-08 00:44:16.412583,2,WEB,SKU015,3,391335
1741,2025-11-26 00:44:16.412583,2,WEB,SKU022,2,394027
1742,2025-11-04 00:44:16.412583,1,POS,SKU043,3,284654
1743,2025-11-23 00:44:16.412583,1,POS,SKU029,3,414176
1744,2025-12-22 00:44:16.412583,4,ECOMMERCE,SKU025,1,399041
1745,2025-10-25 00:44:16.412583,4,ECOMMERCE,SKU064,2,452801
1746,2025-10-28 00:44:16.412583,4,ECOMMERCE,SKU067,2,582318
1747,2025-12-02 00:44:16.412583,2,WEB,SKU089,3,299299
1748,2025-11-17 00:44:16.412583,3,FACEBOOK,SKU046,1,519030
1749,2025-12-05 00:44:16.412583,1,POS,SKU093,1,553531
1750,2025-10-09 00:44:16.412583,2,WEB,SKU006,2,319879
1751,2025-12-30 00:44:16.412583,3,FACEBOOK,SKU056,3,341699
1752,2025-11-21 00:44:16.412583,2,WEB,SKU044,1,581490
1753,2025-12-07 00:44:16.412583,3,FACEBOOK,SKU011,3,287498
1754,2025-10-04 00:44:16.412583,2,WEB,SKU059,1,439629
1755,2025-10-25 00:44:16.412583,2,WEB,SKU032,1,458795
1756,2025-10-08 00:44:16.412583,3,FACEBOOK,SKU030,1,384779
1757,2025-10-05 00:44:16.412583,3,FACEBOOK,SKU068,2,354555
1758,2025-10-07 00:44:16.412583,4,ECOMMERCE,SKU093,2,553531
1759,2025-12-30 00:44:16.412583,1,POS,SKU025,1,399041
1760,2025-11-05 00:44:16.412583,3,FACEBOOK,SKU024,2,452709
1761,2025-11-29 00:44:16.412583,3,FACEBOOK,SKU097,3,223247
1762,2025-11-20 00:44:16.412583,1,POS,SKU050,3,473538
1763,2025-10-16 00:44:16.412583,1,POS,SKU099,3,282798
1764,2025-10-04 00:44:16.412583,3,FACEBOOK,SKU095,1,255591
1765,2025-11-17 00:44:16.412583,2,WEB,SKU050,2,473538
1766,2025-12-16 00:44:16.412583,1,POS,SKU083,2,371829
1767,2025-10-23 00:44:16.412583,4,ECOMMERCE,SKU005,2,459178
1768,2025-12-15 00:44:16.412583,3,FACEBOOK,SKU063,3,268148
1769,2025-11-14 00:44:16.412583,2,WEB,SKU004,2,565838
1770,2025-10-21 00:44:16.412583,4,ECOMMERCE,SKU035,2,546622
1771,2025-12-28 00:44:16.412583,2,WEB,SKU064,1,452801
1772,2025-11-06 00:44:16.412583,1,POS,SKU071,1,456508
1773,2025-11-19 00:44:16.412583,4,ECOMMERCE,SKU081,1,541097
1774,2025-10-21 00:44:16.412583,1,POS,SKU024,3,452709
1775,2025-10-28 00:44:16.412583,1,POS,SKU017,1,241090
1776,2025-12-22 00:44:16.412583,3,FACEBOOK,SKU017,1,241090
1777,2025-12-26 00:44:16.412583,1,POS,SKU083,1,371829
1778,2025-11-04 00:44:16.412583,3,FACEBOOK,SKU036,3,584681
1779,2025-11-22 00:44:16.412583,4,ECOMMERCE,SKU038,3,330523
1780,2025-10-03 00:44:16.412583,1,POS,SKU004,3,565838
1781,2025-10-02 00:44:16.412583,2,WEB,SKU026,2,467455
1782,2025-10-17 00:44:16.412583,2,WEB,SKU052,3,203890
1783,2025-10-23 00:44:16.412583,4,ECOMMERCE,SKU027,3,303355
1784,2025-10-02 00:44:16.412583,1,POS,SKU079,1,408261
1785,2025-11-02 00:44:16.412583,1,POS,SKU030,3,384779
1786,2025-11-09 00:44:16.412583,4,ECOMMERCE,SKU087,3,237065
1787,2025-12-30 00:44:16.412583,2,WEB,SKU054,3,456840
1788,2025-11-05 00:44:16.412583,2,WEB,SKU069,2,586502
1789,2025-11-18 00:44:16.412583,1,POS,SKU040,2,323855
1790,2025-11-28 00:44:16.412583,4,ECOMMERCE,SKU007,2,310268
1791,2025-10-28 00:44:16.412583,1,POS,SKU091,2,240397
1792,2025-11-08 00:44:16.412583,1,POS,SKU079,3,408261
1793,2025-12-06 00:44:16.412583,3,FACEBOOK,SKU077,3,400551
1794,2025-11-20 00:44:16.412583,1,POS,SKU011,3,287498
1795,2025-10-14 00:44:16.412583,3,FACEBOOK,SKU060,1,405041
1796,2025-12-05 00:44:16.412583,2,WEB,SKU066,3,451995
1797,2025-11-17 00:44:16.412583,2,WEB,SKU041,3,265725
1798,2025-12-22 00:44:16.412583,1,POS,SKU041,3,265725
1799,2025-12-17 00:44:16.412583,3,FACEBOOK,SKU088,2,423165
1800,2025-11-08 00:44:16.412583,1,POS,SKU010,3,337337
1801,2025-10-14 00:44:16.412583,4,ECOMMERCE,SKU021,2,521879
1802,2025-10-09 00:44:16.412583,4,ECOMMERCE,SKU087,2,237065
1803,2025-11-05 00:44:16.412583,3,FACEBOOK,SKU055,3,549457
1804,2025-11-11 00:44:16.412583,1,POS,SKU026,2,467455
1805,2025-11-03 00:44:16.412583,1,POS,SKU094,3,463160
1806,2025-12-23 00:44:16.412583,4,ECOMMERCE,SKU035,2,546622
1807,2025-10-25 00:44:16.412583,1,POS,SKU049,1,578360
1808,2025-12-06 00:44:16.412583,4,ECOMMERCE,SKU035,1,546622
1809,2025-10-08 00:44:16.412583,3,FACEBOOK,SKU055,3,549457
1810,2025-11-21 00:44:16.412583,2,WEB,SKU082,3,515139
1811,2025-11-10 00:44:16.412583,4,ECOMMERCE,SKU078,3,481601
1812,2025-10-18 00:44:16.412583,1,POS,SKU007,3,310268
1813,2025-10-04 00:44:16.412583,2,WEB,SKU096,3,420884
1814,2025-12-03 00:44:16.412583,2,WEB,SKU001,2,321958
1815,2025-11-03 00:44:16.412583,1,POS,SKU023,2,527069
1816,2025-11-21 00:44:16.412583,4,ECOMMERCE,SKU043,2,284654
1817,2025-10-05 00:44:16.412583,1,POS,SKU041,3,265725
1818,2025-12-30 00:44:16.412583,2,WEB,SKU094,3,463160
1819,2025-10-25 00:44:16.412583,2,WEB,SKU099,2,282798
1820,2025-10-29 00:44:16.412583,1,POS,SKU061,3,374073
1821,2025-12-08 00:44:16.412583,3,FACEBOOK,SKU003,3,331932
1822,2025-11-30 00:44:16.412583,1,POS,SKU077,3,400551
1823,2025-11-15 00:44:16.412583,1,POS,SKU023,3,527069
1824,2025-11-08 00:44:16.412583,2,WEB,SKU021,1,521879
1825,2025-12-24 00:44:16.412583,4,ECOMMERCE,SKU073,3,572654
1826,2025-10-24 00:44:16.412583,2,WEB,SKU086,2,396769
1827,2025-10-13 00:44:16.412583,3,FACEBOOK,SKU076,2,498064
1828,2025-10-17 00:44:16.412583,4,ECOMMERCE,SKU086,3,396769
1829,2025-11-03 00:44:16.412583,2,WEB,SKU080,3,440181
1830,2025-12-11 00:44:16.412583,4,ECOMMERCE,SKU072,1,479303
1831,2025-12-27 00:44:16.412583,4,ECOMMERCE,SKU001,2,321958
1832,2025-12-23 00:44:16.412583,4,ECOMMERCE,SKU045,1,267435
1833,2025-10-29 00:44:16.412583,2,WEB,SKU063,2,268148
1834,2025-10-29 00:44:16.412583,1,POS,SKU096,3,420884
1835,2025-11-09 00:44:16.412583,3,FACEBOOK,SKU021,2,521879
1836,2025-11-12 00:44:16.412583,1,POS,SKU049,2,578360
1837,2025-11-03 00:44:16.412583,1,POS,SKU030,3,384779
1838,2025-11-07 00:44:16.412583,2,WEB,SKU059,2,439629
1839,2025-10-16 00:44:16.412583,4,ECOMMERCE,SKU073,2,572654
1840,2025-10-07 00:44:16.412583,2,WEB,SKU029,3,414176
1841,2025-12-14 00:44:16.412583,2,WEB,SKU077,3,400551
1842,2025-12-19 00:44:16.412583,4,ECOMMERCE,SKU077,1,400551
1843,2025-11-30 00:44:16.412583,3,FACEBOOK,SKU051,1,531236
1844,2025-12-04 00:44:16.412583,4,ECOMMERCE,SKU032,1,458795
1845,2025-12-27 00:44:16.412583,3,FACEBOOK,SKU049,2,578360
1846,2025-12-07 00:44:16.412583,2,WEB,SKU008,2,407892
1847,2025-11-22 00:44:16.412583,4,ECOMMERCE,SKU045,1,267435
1848,2025-10-20 00:44:16.412583,4,ECOMMERCE,SKU098,1,224300
1849,2025-10-26 00:44:16.412583,2,WEB,SKU025,2,399041
1850,2025-11-22 00:44:16.412583,3,FACEBOOK,SKU012,3,574871
1851,2025-11-28 00:44:16.412583,1,POS,SKU067,1,582318
1852,2025-11-10 00:44:16.412583,3,FACEBOOK,SKU081,3,541097
1853,2025-10-24 00:44:16.412583,4,ECOMMERCE,SKU005,1,459178
1854,2025-12-02 00:44:16.412583,4,ECOMMERCE,SKU061,2,374073
1855,2025-12-20 00:44:16.412583,2,WEB,SKU052,1,203890
1856,2025-11-10 00:44:16.412583,3,FACEBOOK,SKU004,3,565838
1857,2025-10-08 00:44:16.412583,4,ECOMMERCE,SKU026,1,467455
1858,2025-11-27 00:44:16.412583,4,ECOMMERCE,SKU034,2,356730
1859,2025-10-27 00:44:16.412583,2,WEB,SKU003,1,331932
1860,2025-12-13 00:44:16.412583,1,POS,SKU022,1,394027
1861,2025-12-02 00:44:16.412583,3,FACEBOOK,SKU012,1,574871
1862,2025-10-17 00:44:16.412583,2,WEB,SKU092,3,457750
1863,2025-11-25 00:44:16.412583,3,FACEBOOK,SKU029,3,414176
1864,2025-11-24 00:44:16.412583,4,ECOMMERCE,SKU083,2,371829
1865,2025-11-24 00:44:16.412583,4,ECOMMERCE,SKU036,2,584681
1866,2025-11-19 00:44:16.412583,1,POS,SKU074,1,306530
1867,2025-10-05 00:44:16.412583,4,ECOMMERCE,SKU095,3,255591
1868,2025-10-26 00:44:16.412583,2,WEB,SKU020,3,462913
1869,2025-11-17 00:44:16.412583,4,ECOMMERCE,SKU058,1,439931
1870,2025-11-11 00:44:16.412583,4,ECOMMERCE,SKU029,3,414176
1871,2025-10-25 00:44:16.412583,3,FACEBOOK,SKU096,1,420884
1872,2025-12-26 00:44:16.412583,2,WEB,SKU098,1,224300
1873,2025-12-20 00:44:16.412583,1,POS,SKU069,3,586502
1874,2025-11-01 00:44:16.412583,2,WEB,SKU007,1,310268
1875,2025-12-28 00:44:16.412583,1,POS,SKU032,2,458795
1876,2025-11-09 00:44:16.412583,2,WEB,SKU012,1,574871
1877,2025-10-14 00:44:16.412583,2,WEB,SKU057,2,470936
1878,2025-12-04 00:44:16.412583,4,ECOMMERCE,SKU011,3,287498
1879,2025-11-09 00:44:16.412583,1,POS,SKU081,1,541097
1880,2025-10-09 00:44:16.412583,3,FACEBOOK,SKU028,1,435796
1881,2025-11-08 00:44:16.412583,1,POS,SKU059,2,439629
1882,2025-11-28 00:44:16.412583,1,POS,SKU030,3,384779
1883,2025-12-06 00:44:16.412583,4,ECOMMERCE,SKU063,3,268148
1884,2025-12-07 00:44:16.412583,1,POS,SKU070,2,248555
1885,2025-11-25 00:44:16.412583,1,POS,SKU027,3,303355
1886,2025-10-18 00:44:16.412583,1,POS,SKU047,2,528947
1887,2025-12-02 00:44:16.412583,4,ECOMMERCE,SKU045,2,267435
1888,2025-10-25 00:44:16.412583,1,POS,SKU071,1,456508
1889,2025-11-21 00:44:16.412583,1,POS,SKU010,1,337337
1890,2025-10-30 00:44:16.412583,1,POS,SKU025,1,399041
1891,2025-10-17 00:44:16.412583,4,ECOMMERCE,SKU088,1,423165
1892,2025-10-03 00:44:16.412583,4,ECOMMERCE,SKU019,3,264820
1893,2025-12-04 00:44:16.412583,1,POS,SKU082,1,515139
1894,2025-10-16 00:44:16.412583,4,ECOMMERCE,SKU078,2,481601
1895,2025-12-23 00:44:16.412583,1,POS,SKU017,1,241090
1896,2025-11-18 00:44:16.412583,2,WEB,SKU015,3,391335
1897,2025-11-02 00:44:16.412583,3,FACEBOOK,SKU048,3,231551
1898,2025-12-19 00:44:16.412583,2,WEB,SKU036,1,584681
1899,2025-12-16 00:44:16.412583,4,ECOMMERCE,SKU049,1,578360
1900,2025-12-24 00:44:16.412583,3,FACEBOOK,SKU095,1,255591
1901,2025-12-23 00:44:16.412583,4,ECOMMERCE,SKU071,1,456508
1902,2025-10-07 00:44:16.412583,4,ECOMMERCE,SKU083,3,371829
1903,2025-10-15 00:44:16.412583,3,FACEBOOK,SKU080,2,440181
1904,2025-11-26 00:44:16.412583,2,WEB,SKU055,2,549457
1905,2025-10-16 00:44:16.412583,2,WEB,SKU100,3,209268
1906,2025-11-02 00:44:16.412583,2,WEB,SKU087,2,237065
1907,2025-12-29 00:44:16.412583,3,FACEBOOK,SKU037,1,349503
1908,2025-10-27 00:44:16.412583,2,WEB,SKU053,3,241606
1909,2025-12-27 00:44:16.412583,1,POS,SKU062,3,407624
1910,2025-10-02 00:44:16.412583,3,FACEBOOK,SKU050,2,473538
1911,2025-11-23 00:44:16.412583,1,POS,SKU097,3,223247
1912,2025-10-13 00:44:16.412583,3,FACEBOOK,SKU011,3,287498
1913,2025-12-06 00:44:16.412583,3,FACEBOOK,SKU036,2,584681
